id,user_id,branch_code,account_number,balance,opened_at
7528,7528,4926,1057160,1233147,2024-10-24T14:53:12.197985+00:00
7529,7529,1164,6063020,965886,2026-01-28T04:50:58.197985+00:00
7530,7530,8931,3973434,167025,2025-04-27T07:31:47.197985+00:00
7531,7531,3808,9657442,631704,2025-08-27T00:28:59.198485+00:00
7532,7532,6364,3506146,1178351,2024-04-12T04:22:40.198485+00:00
7533,7533,2290,1779179,1689892,2025-07-08T10:06:11.198485+00:00
7534,7534,2503,5687068,134895,2024-06-18T16:00:45.198485+00:00
7535,7535,3831,8694110,1583281,2025-05-17T19:09:56.198993+00:00
7536,7536,6793,7544240,404922,2023-06-16T11:21:42.198993+00:00
7537,7537,6991,3364155,1219602,2025-05-30T19:13:14.198993+00:00
7538,7538,8625,7955954,1170239,2026-01-15T19:48:23.199485+00:00
7539,7539,8763,4461170,334358,2023-08-22T11:14:24.199485+00:00
7540,7540,2457,1293419,412475,2025-11-05T08:55:10.199485+00:00
7541,7541,1319,2655222,501514,2025-05-14T17:16:06.199485+00:00
7542,7542,4728,9628917,206482,2025-03-21T13:52:54.199485+00:00
7543,7543,5580,5283149,363504,2024-04-14T22:36:57.199485+00:00
7544,7544,8342,5652628,867000,2025-05-18T21:19:45.199485+00:00
7545,7545,2419,1952335,223482,2024-10-20T08:04:20.199485+00:00
7546,7546,5852,9413341,686769,2024-07-24T03:37:08.200489+00:00
7547,7547,9946,1291642,1145297,2023-04-24T17:26:45.200489+00:00
7548,7548,3599,9510713,687909,2024-08-31T12:20:19.200489+00:00
7549,7549,1480,2719386,1051091,2025-04-20T18:55:50.200992+00:00
7550,7550,6535,9946862,491927,2024-12-30T15:15:27.200992+00:00
7551,7551,8188,1188457,1205467,2023-09-03T03:50:04.201492+00:00
7552,7552,7308,6766946,1637678,2023-12-22T17:50:52.201492+00:00
7553,7553,4731,3034566,23030,2025-02-11T09:42:52.201492+00:00
7554,7554,6085,5520455,406766,2025-10-19T20:19:34.201492+00:00
7555,7555,6925,4067342,711667,2024-11-04T06:56:00.201992+00:00
7556,7556,9202,2314433,339629,2025-06-10T04:17:22.201992+00:00
7557,7557,3333,9133124,756492,2024-05-31T05:32:20.201992+00:00
7558,7558,6573,3271186,575854,2024-09-11T22:56:55.202492+00:00
7559,7559,8130,7952442,1051696,2023-04-09T08:20:13.202492+00:00
7560,7560,5147,3295598,841402,2025-03-16T16:17:33.202492+00:00
7561,7561,4323,5831058,468656,2025-07-22T23:40:51.202492+00:00
7562,7562,5385,9869553,683567,2025-10-22T18:18:51.202492+00:00
7563,7563,5361,1203027,311296,2023-06-30T23:58:16.202992+00:00
7564,7564,7468,1939405,717628,2025-01-22T09:43:41.202992+00:00
7565,7565,1037,2517346,1033024,2025-06-22T02:53:08.202992+00:00
7566,7566,9220,7380496,1522515,2023-06-11T12:08:34.202992+00:00
7567,7567,9554,9985723,1350082,2024-05-16T23:30:22.203492+00:00
7568,7568,6098,9605984,800139,2025-05-27T09:56:17.203492+00:00
7569,7569,1603,8322930,292998,2023-07-29T12:56:44.203492+00:00
7570,7570,4838,7019702,249285,2025-01-18T13:51:40.203492+00:00
7571,7571,7655,4329425,983740,2025-10-08T15:09:59.203991+00:00
7572,7572,5549,8853232,91844,2024-10-27T04:55:33.203991+00:00
7573,7573,7928,9599117,856374,2024-09-13T06:16:06.203991+00:00
7574,7574,4216,2477100,95639,2023-07-19T08:49:05.204492+00:00
7575,7575,3631,8573516,447160,2025-04-08T19:47:10.204492+00:00
7576,7576,4380,6814462,1682379,2024-10-27T23:28:52.204492+00:00
7577,7577,9514,9348626,808431,2023-12-13T08:58:27.204492+00:00
7578,7578,5989,5100766,980956,2025-05-29T23:54:56.204992+00:00
7579,7579,2132,6317820,426973,2025-09-10T18:34:37.204992+00:00
7580,7580,4060,8371835,1142055,2024-09-12T06:23:30.204992+00:00
7581,7581,8543,8658122,12800,2023-09-07T21:07:27.204992+00:00
7582,7582,8013,7315994,884229,2023-07-06T23:50:11.204992+00:00
7583,7583,7364,7448598,738053,2026-01-26T04:38:47.204992+00:00
7584,7584,8488,6266253,1617547,2025-01-24T12:02:02.204992+00:00
7585,7585,6910,2698220,505209,2024-07-02T09:31:57.206007+00:00
7586,7586,4704,7721593,917615,2025-01-15T17:45:04.206007+00:00
7587,7587,3630,1396614,466,2023-05-06T15:17:36.206007+00:00
7588,7588,4948,3216208,341571,2025-11-14T05:02:19.206513+00:00
7589,7589,3945,5170413,939958,2024-06-24T19:04:19.206513+00:00
7590,7590,1843,1950242,444168,2025-02-14T00:23:25.206513+00:00
7591,7591,5579,9687629,1344833,2023-10-22T20:20:44.207013+00:00
7592,7592,9284,4577666,288094,2024-01-27T03:37:22.207013+00:00
7593,7593,3393,1207992,1025842,2023-12-15T05:57:21.207013+00:00
7594,7594,7501,5649566,465141,2023-10-13T08:04:51.207013+00:00
7595,7595,5852,6576504,1183298,2025-04-17T12:36:27.207513+00:00
7596,7596,2951,6508463,1073554,2025-12-17T12:06:32.207513+00:00
7597,7597,9553,8510075,1111702,2024-06-27T03:18:21.207513+00:00
7598,7598,6046,1333481,572222,2023-08-22T16:09:59.207513+00:00
7599,7599,3071,5797616,475228,2025-11-20T11:17:02.208013+00:00
7600,7600,4149,5176197,529743,2023-05-17T03:04:36.208013+00:00
7601,7601,9478,7378230,145496,2023-05-28T16:17:44.208013+00:00
7602,7602,8571,7550393,142037,2025-06-01T04:03:28.208013+00:00
7603,7603,4146,8882510,838113,2026-01-04T05:41:41.208513+00:00
7604,7604,1943,1421963,18501,2024-11-23T22:22:00.208513+00:00
7605,7605,5249,2217429,1275299,2023-05-30T22:19:12.208513+00:00
7606,7606,5784,6903152,168380,2025-03-25T11:45:47.208513+00:00
7607,7607,7272,3156810,1443056,2025-03-20T14:56:06.209013+00:00
7608,7608,6897,6215324,309124,2025-11-16T07:59:19.209013+00:00
7609,7609,6162,8874782,1342103,2023-11-18T13:11:22.209013+00:00
7610,7610,3027,5480128,383690,2025-11-28T13:29:20.209512+00:00
7611,7611,3224,5970724,686089,2025-06-01T02:21:47.209512+00:00
7612,7612,4170,1234555,524016,2024-08-14T00:43:35.209512+00:00
7613,7613,4341,5397343,1852982,2025-11-15T10:05:54.209512+00:00
7614,7614,5946,6968579,462291,2025-06-06T11:55:37.209512+00:00
7615,7615,1869,1850703,314780,2025-12-07T06:52:08.209512+00:00
7616,7616,4323,2216018,302099,2024-07-10T03:48:17.209512+00:00
7617,7617,9215,7337348,816150,2023-11-21T09:40:42.209512+00:00
7618,7618,6846,4878297,801953,2025-09-24T09:19:56.210516+00:00
7619,7619,3102,1937611,9394,2023-07-24T07:39:02.210516+00:00
7620,7620,2448,6493337,143511,2024-12-11T10:14:24.210516+00:00
7621,7621,7168,1608490,494631,2025-08-13T07:37:20.211019+00:00
7622,7622,5618,5485895,856095,2024-11-30T16:59:17.211019+00:00
7623,7623,5438,5364712,507777,2025-07-16T04:44:38.211019+00:00
7624,7624,4121,3935307,565395,2023-10-23T01:02:38.211019+00:00
7625,7625,4355,6578990,1369779,2024-10-30T09:30:11.211518+00:00
7626,7626,2592,4821204,546643,2025-11-23T04:57:46.211518+00:00
7627,7627,6974,8438022,1317138,2023-11-09T09:54:05.211518+00:00
7628,7628,6371,7974928,232562,2025-12-12T03:09:59.212019+00:00
7629,7629,1910,4317714,1175176,2025-01-07T23:59:54.212019+00:00
7630,7630,2042,9431355,1268404,2023-11-03T16:39:04.212019+00:00
7631,7631,4702,3759125,744668,2026-01-31T20:16:15.212019+00:00
7632,7632,2234,6234884,671510,2023-06-28T12:49:56.212518+00:00
7633,7633,1235,6713579,1355167,2023-07-12T16:31:20.212518+00:00
7634,7634,9457,6392630,1340762,2025-05-16T07:35:16.212518+00:00
7635,7635,1760,4938194,71309,2023-08-15T02:07:58.212518+00:00
7636,7636,7819,5702645,69207,2024-04-16T19:13:47.213018+00:00
7637,7637,5810,9025412,497996,2023-08-18T15:33:30.213518+00:00
7638,7638,4716,9706248,49253,2025-12-08T09:10:20.213518+00:00
7639,7639,9705,3200640,790067,2024-09-14T04:12:06.213518+00:00
7640,7640,4191,9522925,86961,2023-05-13T15:06:52.213518+00:00
7641,7641,6305,5148082,712938,2024-02-15T21:03:35.214019+00:00
7642,7642,5086,4219704,473152,2025-12-29T18:21:35.214019+00:00
7643,7643,5034,7728121,626538,2024-09-17T09:39:50.214019+00:00
7644,7644,3479,6457750,562455,2024-02-08T14:10:47.214019+00:00
7645,7645,6103,5333439,174646,2025-12-14T18:32:58.214518+00:00
7646,7646,3961,7771894,1980798,2023-04-14T10:39:53.214518+00:00
7647,7647,6479,2942540,285810,2023-06-30T01:04:44.215019+00:00
7648,7648,1747,7506772,741414,2023-09-23T03:34:55.215019+00:00
7649,7649,2514,9808474,1992430,2024-09-30T12:32:58.215019+00:00
7650,7650,9963,5998562,1355933,2023-10-13T16:07:17.215019+00:00
7651,7651,2919,4736147,1871665,2024-02-26T17:28:23.215518+00:00
7652,7652,1206,7433782,920836,2023-08-05T22:07:24.215518+00:00
7653,7653,1968,1492367,1151517,2023-02-25T15:49:15.215518+00:00
7654,7654,9831,6303241,1597446,2025-06-11T16:15:31.215518+00:00
7655,7655,9316,2781862,416207,2025-10-10T04:46:41.215518+00:00
7656,7656,8665,7166299,253455,2025-05-26T08:31:26.215518+00:00
7657,7657,1444,7292823,1379249,2024-06-06T05:20:32.215518+00:00
7658,7658,2881,5577578,406092,2024-05-17T03:36:19.216535+00:00
7659,7659,9260,5835303,1018239,2024-11-10T12:40:21.216535+00:00
7660,7660,9201,2404759,1742537,2023-06-26T18:42:41.216535+00:00
7661,7661,3305,9220821,1722359,2025-01-09T22:01:36.217043+00:00
7662,7662,4946,6293781,887636,2024-08-11T08:29:41.217043+00:00
7663,7663,5952,8565198,589384,2025-12-14T06:18:17.217043+00:00
7664,7664,5817,4637524,565794,2024-09-20T14:59:54.217043+00:00
7665,7665,6320,7710833,56522,2025-02-17T11:45:40.217542+00:00
7666,7666,6990,2928251,527042,2025-03-05T13:45:44.217542+00:00
7667,7667,5446,6938766,653549,2024-12-14T21:53:02.217542+00:00
7668,7668,6631,5911836,113335,2024-11-22T03:23:43.218042+00:00
7669,7669,5915,3323483,643256,2023-12-17T01:28:13.218042+00:00
7670,7670,7770,4394391,330703,2026-01-10T08:31:55.218042+00:00
7671,7671,8772,2066479,670062,2026-01-11T03:42:20.218542+00:00
7672,7672,4216,5102832,739828,2023-08-11T17:43:34.218542+00:00
7673,7673,5697,9183035,960501,2024-12-07T06:57:02.218542+00:00
7674,7674,7421,8466520,729888,2025-05-23T17:03:04.218542+00:00
7675,7675,3004,7017979,1064698,2023-10-14T14:43:17.219042+00:00
7676,7676,7245,2327873,378294,2024-09-05T09:38:31.219042+00:00
7677,7677,5881,9795350,47739,2023-10-04T22:08:40.219042+00:00
7678,7678,9525,4874953,860921,2025-07-06T04:01:49.219042+00:00
7679,7679,4622,1675327,1049873,2024-02-25T19:45:21.219542+00:00
7680,7680,3976,3329675,1376637,2024-12-18T22:13:00.219542+00:00
7681,7681,2677,3066329,664218,2025-11-02T12:39:45.219542+00:00
7682,7682,2421,3429194,219617,2023-08-01T02:04:34.219542+00:00
7683,7683,2110,2141245,618703,2025-03-04T11:49:35.219542+00:00
7684,7684,8825,6084232,562301,2024-04-20T02:39:11.219542+00:00
7685,7685,8749,2162855,985862,2024-04-30T14:14:05.219542+00:00
7686,7686,6139,3221470,504851,2025-01-31T05:38:50.220557+00:00
7687,7687,1922,1947411,1013773,2025-05-05T01:40:12.220557+00:00
7688,7688,2426,9363205,991853,2023-12-02T09:33:49.220557+00:00
7689,7689,5531,5405845,1129470,2025-09-18T20:50:38.220557+00:00
7690,7690,5931,1991209,411157,2026-01-20T20:05:50.220557+00:00
7691,7691,9575,1199032,470349,2025-05-30T01:19:22.221063+00:00
7692,7692,3921,8152355,1515673,2024-10-27T22:14:34.221063+00:00
7693,7693,1401,5140325,614727,2025-01-11T07:19:40.221563+00:00
7694,7694,5452,2323802,1135146,2024-07-27T02:49:02.221563+00:00
7695,7695,9565,6009593,1008308,2025-01-10T08:08:56.221563+00:00
7696,7696,3188,5122590,9705,2026-02-03T21:36:56.222064+00:00
7697,7697,7539,6801059,1501205,2025-07-17T15:41:21.222064+00:00
7698,7698,3113,2223088,332341,2025-12-31T04:41:56.222064+00:00
7699,7699,7500,6162588,396217,2023-05-10T00:34:18.222563+00:00
7700,7700,7177,5517947,1159890,2026-01-03T08:14:57.222563+00:00
7701,7701,3719,4192973,92251,2024-06-20T10:00:06.222563+00:00
7702,7702,1166,2795383,1085174,2025-03-23T16:38:28.222563+00:00
7703,7703,7111,1915514,360589,2025-08-05T21:51:43.223063+00:00
7704,7704,3452,4218705,482730,2024-02-01T22:18:15.223063+00:00
7705,7705,3384,6921609,342341,2025-03-14T02:04:48.223063+00:00
7706,7706,9138,2543831,1321552,2025-03-05T06:19:45.223563+00:00
7707,7707,7079,7309745,1425413,2023-05-15T03:47:08.223563+00:00
7708,7708,9597,4309527,173900,2023-09-23T17:23:50.223563+00:00
7709,7709,7666,8250065,416950,2025-08-19T02:06:18.223563+00:00
7710,7710,5616,9085516,461567,2023-11-27T05:04:05.224063+00:00
7711,7711,4523,5990651,765811,2024-11-14T20:10:02.224063+00:00
7712,7712,5291,1459204,48402,2026-01-19T02:22:20.224063+00:00
7713,7713,2642,7180688,717170,2023-12-11T13:34:52.224063+00:00
7714,7714,6271,7981339,287851,2024-07-05T11:13:48.224564+00:00
7715,7715,5166,5679823,624629,2024-08-31T17:23:53.224564+00:00
7716,7716,2407,3976759,820665,2024-07-04T04:05:28.225064+00:00
7717,7717,2010,3854298,1199691,2023-02-12T03:23:00.225064+00:00
7718,7718,6836,9214778,705876,2024-10-16T22:08:31.225064+00:00
7719,7719,9523,2822335,429398,2024-01-27T12:24:37.225064+00:00
7720,7720,9236,5799909,306601,2025-10-21T20:59:29.225563+00:00
7721,7721,5630,8842426,841594,2025-12-29T02:50:22.225563+00:00
7722,7722,2744,8265325,1425990,2025-10-03T12:34:30.225563+00:00
7723,7723,4749,3385118,77015,2024-05-03T13:52:57.226063+00:00
7724,7724,1379,1319898,736973,2023-09-10T01:13:46.226063+00:00
7725,7725,1065,1824408,837280,2024-01-22T03:40:28.226063+00:00
7726,7726,1802,8043644,981899,2023-02-26T14:30:21.226063+00:00
7727,7727,2440,8521863,1395796,2023-07-24T19:07:41.226063+00:00
7728,7728,4662,6200662,1320292,2023-05-12T19:39:05.226063+00:00
7729,7729,7317,6452855,1376862,2025-05-11T23:29:50.226063+00:00
7730,7730,6381,2445144,619208,2025-08-12T18:16:07.226063+00:00
7731,7731,1154,1513335,760208,2023-06-17T18:09:27.227076+00:00
7732,7732,2963,4843437,521695,2025-08-08T11:21:11.227076+00:00
7733,7733,1440,5846216,15123,2023-04-21T02:42:13.227076+00:00
7734,7734,4934,1773012,1373905,2025-12-14T04:51:07.227583+00:00
7735,7735,4269,8240689,1095354,2025-01-07T11:47:07.227583+00:00
7736,7736,4246,4702546,1229650,2024-11-01T15:46:40.227583+00:00
7737,7737,8394,9364119,267082,2024-01-28T11:27:15.228084+00:00
7738,7738,2279,3341053,285686,2025-09-29T01:16:01.228084+00:00
7739,7739,3206,6811590,789960,2025-01-07T18:08:26.228084+00:00
7740,7740,8853,6964724,139578,2023-12-12T12:26:34.228583+00:00
7741,7741,8127,5676280,397826,2025-02-20T18:02:48.228583+00:00
7742,7742,5569,2637461,1494,2025-12-04T11:58:14.228583+00:00
7743,7743,7868,9144059,1312081,2025-04-28T12:40:27.228583+00:00
7744,7744,6377,3142128,584195,2025-01-22T15:17:21.229083+00:00
7745,7745,9314,2252630,815050,2024-11-03T23:26:23.229083+00:00
7746,7746,5856,9631789,684975,2025-02-25T08:06:53.229083+00:00
7747,7747,1703,1553889,752110,2023-11-07T13:26:06.229083+00:00
7748,7748,9873,3912177,838349,2024-05-21T20:13:17.229583+00:00
7749,7749,9897,1778379,1125973,2026-01-31T20:11:29.229583+00:00
7750,7750,8523,8556043,118188,2024-12-12T13:33:48.229583+00:00
7751,7751,8449,6036872,581136,2025-04-22T06:10:28.229583+00:00
7752,7752,7031,6024817,24356,2025-05-30T07:40:39.229583+00:00
7753,7753,8945,7805078,1162305,2025-10-13T13:24:41.229583+00:00
7754,7754,3821,5518340,521463,2024-08-02T03:04:38.229583+00:00
7755,7755,6015,5463142,450411,2023-03-25T12:13:13.229583+00:00
7756,7756,8274,1223080,480040,2025-09-09T22:39:02.229583+00:00
7757,7757,9071,2900254,657383,2025-09-20T22:28:09.230593+00:00
7758,7758,6280,5797110,428705,2025-04-29T18:25:21.230593+00:00
7759,7759,1590,8851553,1106609,2025-08-11T22:40:44.230593+00:00
7760,7760,4530,1980871,705135,2025-01-07T15:29:49.230593+00:00
7761,7761,6206,6787044,127201,2025-02-24T04:26:45.231101+00:00
7762,7762,6463,5713464,17691,2023-12-02T23:46:06.231101+00:00
7763,7763,1912,4502606,1893866,2023-04-20T23:09:56.231101+00:00
7764,7764,4525,5599025,293844,2024-05-28T20:50:15.231101+00:00
7765,7765,5981,5299224,403985,2024-11-01T05:06:29.231601+00:00
7766,7766,4996,7263067,210885,2023-04-18T01:31:39.231601+00:00
7767,7767,7257,1368099,92483,2025-12-22T14:02:22.231601+00:00
7768,7768,2355,4491207,957656,2026-01-26T17:53:32.231601+00:00
7769,7769,2834,9679334,1302710,2023-05-17T18:09:38.232100+00:00
7770,7770,1810,4426477,329520,2024-10-22T05:20:00.232100+00:00
7771,7771,3311,3993040,573579,2024-01-09T19:57:33.232100+00:00
7772,7772,3416,5216941,86258,2024-03-02T02:34:53.232601+00:00
7773,7773,5237,1774746,751489,2024-11-18T14:13:32.232601+00:00
7774,7774,9072,2255908,1070332,2025-09-15T13:57:52.232601+00:00
7775,7775,9117,9602242,1071539,2023-12-19T16:36:31.232601+00:00
7776,7776,2197,6501032,554580,2024-11-15T12:30:23.233101+00:00
7777,7777,7358,2023872,420981,2025-12-11T12:42:12.233101+00:00
7778,7778,6370,8847323,101211,2025-09-10T11:17:26.233101+00:00
7779,7779,3303,6194284,974942,2023-04-24T22:35:56.233101+00:00
7780,7780,7039,7646037,437239,2025-07-23T01:33:50.233601+00:00
7781,7781,1414,8672506,920630,2026-01-16T01:30:29.233601+00:00
7782,7782,4551,8343496,171497,2023-03-25T09:38:06.233601+00:00
7783,7783,7240,3727717,1430160,2024-08-04T12:44:42.233601+00:00
7784,7784,9306,8169093,543176,2024-06-16T11:36:20.234101+00:00
7785,7785,6700,1392605,1127716,2025-11-30T21:46:26.234101+00:00
7786,7786,8487,1673477,803808,2024-12-29T21:17:34.234101+00:00
7787,7787,1301,8898174,880199,2025-09-22T02:45:49.234101+00:00
7788,7788,6352,4288064,766166,2023-05-16T14:46:26.234601+00:00
7789,7789,7817,8170581,1331781,2024-09-30T14:28:56.234601+00:00
7790,7790,7969,3375958,655988,2025-11-03T04:28:42.234601+00:00
7791,7791,7552,6711661,584833,2024-07-25T10:08:48.235100+00:00
7792,7792,9899,8273020,96827,2024-06-17T04:12:35.235100+00:00
7793,7793,8159,7858096,554671,2025-01-19T07:36:35.235100+00:00
7794,7794,7593,1464136,1228311,2024-06-28T17:51:05.235100+00:00
7795,7795,8653,4212617,249060,2024-03-27T05:09:18.235600+00:00
7796,7796,7634,3175999,516431,2025-10-21T16:26:33.235600+00:00
7797,7797,6233,3862721,135446,2023-11-09T23:02:18.235600+00:00
7798,7798,4581,4211508,756942,2024-06-16T21:27:07.235600+00:00
7799,7799,9494,3177845,749223,2025-10-07T22:48:26.236101+00:00
7800,7800,7527,1369063,1203182,2025-10-30T03:57:09.236101+00:00
7801,7801,4345,3117280,1346451,2024-07-07T02:16:49.236101+00:00
7802,7802,9368,8518900,14258,2023-05-07T05:43:36.236601+00:00
7803,7803,8463,5832593,336681,2026-01-28T18:22:34.236601+00:00
7804,7804,7460,8152370,1092622,2024-07-22T04:53:36.236601+00:00
7805,7805,2518,4908354,757339,2023-10-27T08:29:36.236601+00:00
7806,7806,5875,4915419,699821,2025-08-29T03:54:27.236601+00:00
7807,7807,3645,8064634,1034109,2025-04-17T07:01:07.236601+00:00
7808,7808,9463,3291781,737953,2026-01-18T21:31:04.237616+00:00
7809,7809,6170,2271046,232162,2024-05-28T01:55:43.237616+00:00
7810,7810,8417,2628813,42829,2024-07-01T20:44:08.237616+00:00
7811,7811,3440,4423521,177454,2025-10-16T12:52:49.238123+00:00
7812,7812,9921,9903060,393388,2023-08-20T01:19:49.238123+00:00
7813,7813,5959,9188703,543551,2023-11-28T07:12:46.238123+00:00
7814,7814,4760,8800290,94930,2023-11-25T04:02:51.238123+00:00
7815,7815,1365,9758605,830514,2025-12-01T09:31:09.238623+00:00
7816,7816,3854,8789804,1171797,2023-11-01T07:17:07.238623+00:00
7817,7817,6078,3511246,1671659,2025-08-20T16:39:35.238623+00:00
7818,7818,4391,5643712,1361267,2023-08-01T10:16:13.239123+00:00
7819,7819,5033,3242118,535935,2025-07-09T06:47:31.239123+00:00
7820,7820,9391,3495451,1243705,2024-07-25T13:14:32.239123+00:00
7821,7821,7806,1346263,815050,2025-01-12T23:41:39.239622+00:00
7822,7822,7883,5956023,1528410,2023-12-23T17:01:41.239622+00:00
7823,7823,3930,9643136,146490,2025-06-19T02:27:47.239622+00:00
7824,7824,1016,7294825,191276,2024-09-12T11:32:23.239622+00:00
7825,7825,6401,3101312,1947287,2025-06-08T06:59:32.239622+00:00
7826,7826,9650,9199412,912918,2023-05-16T08:29:48.239622+00:00
7827,7827,9015,8319211,557237,2023-08-22T13:06:48.239622+00:00
7828,7828,8554,1634156,582906,2025-08-03T00:06:42.239622+00:00
7829,7829,5529,6924191,501899,2025-10-13T07:27:24.240636+00:00
7830,7830,6360,4839208,402753,2025-03-02T02:56:15.240636+00:00
7831,7831,2241,8845502,274562,2024-01-22T13:15:52.240636+00:00
7832,7832,1708,2638913,1326645,2023-05-26T02:41:19.241142+00:00
7833,7833,6437,7245870,883412,2023-12-16T15:34:55.241142+00:00
7834,7834,9852,8150356,188604,2024-02-14T17:28:35.241142+00:00
7835,7835,5801,2690412,705695,2024-06-05T10:56:47.241142+00:00
7836,7836,4421,2920479,523111,2025-03-19T09:34:33.241142+00:00
7837,7837,9315,7960063,648110,2025-03-25T13:00:27.241642+00:00
7838,7838,5053,8038986,537249,2025-07-09T07:22:30.241642+00:00
7839,7839,7139,5471414,272799,2025-05-20T19:42:06.241642+00:00
7840,7840,1413,2853021,765022,2025-10-04T20:26:39.242142+00:00
7841,7841,8503,2255601,1167443,2025-02-11T19:06:26.242142+00:00
7842,7842,4302,1294872,122446,2025-07-30T23:23:07.242142+00:00
7843,7843,9843,6678916,843806,2024-06-28T01:14:23.242142+00:00
7844,7844,9862,1883193,2169204,2023-09-19T21:21:19.242642+00:00
7845,7845,1747,9807340,1110860,2025-11-07T08:04:53.242642+00:00
7846,7846,3588,3772787,363037,2025-09-13T04:18:00.242642+00:00
7847,7847,8626,5998949,1372324,2023-05-20T03:19:14.242642+00:00
7848,7848,5929,4228059,1105061,2025-10-30T17:46:31.243142+00:00
7849,7849,3767,3707902,648051,2023-11-11T22:36:01.243142+00:00
7850,7850,5036,7083358,299558,2024-05-17T08:20:32.243142+00:00
7851,7851,8789,2551680,695662,2025-07-25T23:51:14.243142+00:00
7852,7852,3455,4659361,780982,2023-02-27T00:54:05.243642+00:00
7853,7853,9066,8202493,213795,2025-06-21T11:07:04.243642+00:00
7854,7854,7000,2414358,1396164,2023-05-03T12:37:31.243642+00:00
7855,7855,8920,7368713,6959,2025-12-18T19:27:39.243642+00:00
7856,7856,1333,4966756,901310,2024-11-05T12:12:11.244152+00:00
7857,7857,5996,7120818,1127744,2025-04-11T19:03:16.244152+00:00
7858,7858,8992,8558416,488929,2023-08-20T23:24:03.244643+00:00
7859,7859,7209,3872204,1098365,2025-04-05T19:46:43.244643+00:00
7860,7860,8833,3601950,279892,2025-08-07T14:08:50.244643+00:00
7861,7861,4694,4238238,1095646,2025-04-29T08:17:54.245142+00:00
7862,7862,7958,9581697,183943,2025-03-20T11:35:25.245142+00:00
7863,7863,1036,3764901,943314,2025-03-09T03:41:32.245142+00:00
7864,7864,8081,1921431,303202,2025-08-26T07:41:40.245642+00:00
7865,7865,9501,2517896,1817387,2025-07-15T14:52:15.245642+00:00
7866,7866,7795,9201673,1839102,2024-05-11T05:36:34.245642+00:00
7867,7867,5768,1460231,582328,2026-02-06T13:41:11.246142+00:00
7868,7868,6478,6330309,1195188,2025-06-14T03:36:24.246142+00:00
7869,7869,7505,3508815,782438,2023-10-21T05:12:18.246142+00:00
7870,7870,6302,5678879,136253,2026-02-06T12:58:37.246643+00:00
7871,7871,1576,4944286,736906,2025-12-23T02:27:11.246643+00:00
7872,7872,9504,5575880,682609,2023-05-11T19:51:52.246643+00:00
7873,7873,8171,5244666,394948,2023-06-14T10:19:47.246643+00:00
7874,7874,1403,7347338,927420,2025-04-14T23:45:15.247142+00:00
7875,7875,3660,8572292,442697,2023-09-27T05:23:46.247142+00:00
7876,7876,9085,9356616,1968381,2023-05-26T14:52:38.247142+00:00
7877,7877,3884,4964653,301342,2025-08-02T03:04:28.247142+00:00
7878,7878,2506,7167657,894151,2024-01-29T00:09:46.247142+00:00
7879,7879,2443,9740844,799368,2023-02-18T06:03:25.247142+00:00
7880,7880,1443,8157876,679456,2025-05-05T17:14:06.247142+00:00
7881,7881,6803,1993042,150076,2024-07-10T08:53:11.248155+00:00
7882,7882,9027,6200233,613079,2023-07-23T06:36:43.248155+00:00
7883,7883,6953,1340178,1411264,2024-10-12T13:49:45.248155+00:00
7884,7884,3701,6019118,934312,2026-01-10T11:12:11.248661+00:00
7885,7885,3965,7960227,1156145,2025-08-13T23:24:29.248661+00:00
7886,7886,3612,2631800,444626,2024-05-15T01:31:07.248661+00:00
7887,7887,1096,6873438,1386368,2024-03-01T07:02:46.248661+00:00
7888,7888,9552,9052105,265902,2025-08-22T19:25:23.249162+00:00
7889,7889,6042,1408243,907662,2025-05-12T11:50:01.249162+00:00
7890,7890,4060,6729950,1318410,2024-01-22T16:09:08.249162+00:00
7891,7891,9849,6589087,655258,2023-04-18T03:40:31.249662+00:00
7892,7892,8950,6852378,503484,2025-10-01T17:40:41.249662+00:00
7893,7893,4913,7975609,8557,2025-10-27T03:43:06.249662+00:00
7894,7894,4258,5715692,345298,2025-08-03T09:59:08.249662+00:00
7895,7895,4511,7195390,570500,2025-03-13T20:03:12.249662+00:00
7896,7896,4593,5531297,896289,2025-10-03T17:41:44.249662+00:00
7897,7897,3917,3383686,759583,2025-10-24T00:51:21.250665+00:00
7898,7898,5626,7809543,1196918,2024-03-05T14:41:38.250665+00:00
7899,7899,2609,6607712,2250,2025-11-13T18:37:32.250665+00:00
7900,7900,7531,8881775,351260,2024-07-30T09:50:23.250665+00:00
7901,7901,7159,1296210,421837,2025-09-10T16:10:09.251168+00:00
7902,7902,7942,9943809,142164,2023-12-13T05:41:57.251168+00:00
7903,7903,8437,3926304,83447,2025-11-08T17:58:43.251168+00:00
7904,7904,4728,5841839,529697,2025-08-12T21:35:25.251168+00:00
7905,7905,9241,7888391,51232,2023-12-12T18:17:06.251669+00:00
7906,7906,8638,7240301,1695963,2025-05-23T09:43:19.251669+00:00
7907,7907,2332,3307396,584200,2024-09-29T09:08:17.251669+00:00
7908,7908,9823,3120009,1680279,2024-07-08T21:07:33.252169+00:00
7909,7909,2281,6539473,769254,2023-02-25T21:13:01.252169+00:00
7910,7910,3932,7057004,1804140,2025-07-04T21:05:07.252169+00:00
7911,7911,7352,6435532,613909,2025-03-11T18:09:38.252668+00:00
7912,7912,9837,1155234,689150,2023-06-15T06:38:30.252668+00:00
